0,0.0072463768115942
0.0186875000648223,0.00181159420289855
0.0373750001296445,0.036231884057971
0.0560625001944668,0.170289855072464
0.0747500002592891,0.126811594202899
0.0934375003241113,0.153985507246377
0.112125000388934,0.175724637681159
0.130812500453756,0.105072463768116
0.149500000518578,0.0996376811594203
0.1681875005834,0.0543478260869565
0.186875000648223,0.0326086956521739
0.205562500713045,0.0144927536231884
0.224250000777867,0.00905797101449275
0.242937500842689,0.0036231884057971
0.261625000907512,0.00181159420289855
0.280312500972334,0.0036231884057971
0.299000001037156,0.0036231884057971
